adm4_pcode,date,adm1_en,adm2_en,adm3_pcode,adm3_en,adm4_en,brgy_total_area,pr_monthly_total_mm,tave_monthly_mean_c,tmin_monthly_mean_c,tmax_monthly_mean_c,heat_index_monthly_mean_c,heat_index_monthly_max_c,rh_monthly_mean_pct,wind_speed_monthly_mean,solar_rad_monthly_mean,dengue_cases,dengue_deaths,google_bldgs_count,google_bldgs_density,google_bldgs_pct_built_up_area,google_bldgs_area_mean,pop_count_total,pop_density_mean,pr_total_mm_lag_1m,heat_index_mean_lag_1m,tave_mean_lag_1m,pr_total_mm_lag_2m,heat_index_mean_lag_2m,tave_mean_lag_2m,pr_total_mm_lag_3m,heat_index_mean_lag_3m,tave_mean_lag_3m,pr_rolling_3m_avg,brgy_p75_threshold,is_outbreak
PH104305004,2011-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,280.11,24.70387096774194,22.374193548387098,27.50225806451613,26.11,27.72,86.33290322580646,0.6709677419354839,163.6574193548387,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,219.5,27.093548387096774,25.31032258064516,133.85,27.150666666666666,25.3,261.06,27.15225806451613,25.399354838709677,211.15333333333328,5.0,0
PH104305004,2011-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,235.52,24.875,22.337142857142858,27.87714285714286,26.384642857142858,27.79,85.77107142857143,0.5460714285714287,182.57500000000002,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,280.11,26.11,24.70387096774194,219.5,27.093548387096774,25.31032258064516,133.85,27.150666666666666,25.3,245.0433333333333,5.0,0
PH104305004,2011-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,278.48,25.32193548387097,22.5841935483871,28.52774193548387,27.125806451612902,28.52,85.81645161290322,0.4461290322580645,209.24290322580643,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,235.52,26.384642857142858,24.875,280.11,26.11,24.70387096774194,219.5,27.093548387096774,25.31032258064516,264.7033333333333,5.0,0
PH104305004,2011-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,82.78,25.580333333333332,22.781333333333336,28.773333333333333,27.591666666666665,29.82,85.65166666666667,0.438,227.84433333333334,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,278.48,27.125806451612902,25.32193548387097,235.52,26.384642857142858,24.875,280.11,26.11,24.70387096774194,198.92666666666662,5.0,0
PH104305004,2011-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,277.27,25.692258064516132,23.13064516129032,28.628387096774194,27.76967741935484,28.81,85.40548387096774,0.33903225806451615,202.30645161290323,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,82.78,27.591666666666665,25.580333333333332,278.48,27.125806451612902,25.32193548387097,235.52,26.384642857142858,24.875,212.84333333333328,5.0,0
PH104305004,2011-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,390.6,25.747666666666667,23.15666666666667,28.678,27.770666666666667,30.09,84.62433333333334,0.40166666666666667,199.60433333333333,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,277.27,27.76967741935484,25.692258064516132,82.78,27.591666666666665,25.580333333333332,278.48,27.125806451612902,25.32193548387097,250.2166666666666,5.0,0
PH104305004,2011-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,397.08,25.500645161290322,22.833870967741937,28.446129032258067,27.136451612903226,28.68,80.92548387096774,0.47000000000000003,194.81064516129032,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,390.6,27.770666666666667,25.747666666666667,277.27,27.76967741935484,25.692258064516132,82.78,27.591666666666665,25.580333333333332,354.9833333333333,5.0,0
PH104305004,2011-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,340.68,25.506451612903227,22.751612903225805,28.68516129032258,27.230645161290322,28.42,82.31258064516129,0.44419354838709674,219.06935483870967,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,397.08,27.136451612903226,25.500645161290322,390.6,27.770666666666667,25.747666666666667,277.27,27.76967741935484,25.692258064516132,376.11999999999995,5.0,0
PH104305004,2011-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,259.55,25.669666666666668,22.805999999999997,28.938333333333333,27.363666666666667,28.79,79.91366666666666,0.5376666666666666,221.288,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,340.68,27.230645161290322,25.506451612903227,397.08,27.136451612903226,25.500645161290322,390.6,27.770666666666667,25.747666666666667,332.43666666666667,5.0,0
PH104305004,2011-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,294.95,25.493548387096773,22.495483870967742,29.00774193548387,27.41774193548387,29.31,84.33516129032257,0.31451612903225806,216.42709677419353,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,259.55,27.363666666666667,25.669666666666668,340.68,27.230645161290322,25.506451612903227,397.08,27.136451612903226,25.500645161290322,298.3933333333333,5.0,0
PH104305004,2011-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,216.81,25.653666666666666,22.746333333333332,29.031,27.639333333333333,29.11,83.71866666666666,0.33566666666666667,200.29566666666668,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,294.95,27.41774193548387,25.493548387096773,259.55,27.363666666666667,25.669666666666668,340.68,27.230645161290322,25.506451612903227,257.1033333333333,5.0,0
PH104305004,2011-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,272.82,25.398387096774194,22.65806451612903,28.573870967741936,27.20967741935484,29.2,85.03483870967742,0.36032258064516126,179.75870967741938,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,216.81,27.639333333333333,25.653666666666666,294.95,27.41774193548387,25.493548387096773,259.55,27.363666666666667,25.669666666666668,261.52666666666664,5.0,0
PH104305004,2012-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,116.47,25.403225806451612,22.664193548387097,28.77258064516129,27.106451612903225,28.47,83.45645161290322,0.4270967741935484,193.01483870967743,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,272.82,27.20967741935484,25.398387096774194,216.81,27.639333333333333,25.653666666666666,294.95,27.41774193548387,25.493548387096773,202.0333333333333,5.0,0
PH104305004,2012-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,211.21,25.3,22.68793103448276,28.579310344827583,26.90655172413793,28.19,84.26344827586206,0.3975862068965517,192.9855172413793,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,116.47,27.106451612903225,25.403225806451612,272.82,27.20967741935484,25.398387096774194,216.81,27.639333333333333,25.653666666666666,200.16666666666663,5.0,0
PH104305004,2012-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,194.51999999999998,25.595806451612905,22.50032258064516,29.08225806451613,27.28548387096774,28.53,81.34935483870967,0.49548387096774194,235.89645161290323,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,211.21,26.90655172413793,25.3,116.47,27.106451612903225,25.403225806451612,272.82,27.20967741935484,25.398387096774194,174.0666666666666,5.0,0
PH104305004,2012-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,82.51,25.956333333333337,22.857333333333333,29.409333333333333,28.037666666666667,29.56,82.88133333333333,0.24733333333333332,250.45566666666667,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,194.51999999999998,27.28548387096774,25.595806451612905,211.21,26.90655172413793,25.3,116.47,27.106451612903225,25.403225806451612,162.7466666666666,5.0,0
PH104305004,2012-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,236.55,25.753225806451614,22.890967741935484,28.919999999999998,27.826451612903227,28.68,84.58516129032257,0.352258064516129,223.0583870967742,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,82.51,28.037666666666667,25.956333333333337,194.51999999999998,27.28548387096774,25.595806451612905,211.21,26.90655172413793,25.3,171.1933333333333,5.0,0
PH104305004,2012-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,309.66,25.716333333333335,22.884333333333334,28.743,27.313666666666666,28.87,78.244,0.4053333333333333,213.56166666666667,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,236.55,27.826451612903227,25.753225806451614,82.51,28.037666666666667,25.956333333333337,194.51999999999998,27.28548387096774,25.595806451612905,209.5733333333333,5.0,0
PH104305004,2012-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,438.28,25.22290322580645,22.759354838709676,28.105806451612903,26.773548387096774,28.44,82.93516129032257,0.6829032258064517,201.22935483870967,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,309.66,27.313666666666666,25.716333333333335,236.55,27.826451612903227,25.753225806451614,82.51,28.037666666666667,25.956333333333337,328.1633333333333,5.0,0
PH104305004,2012-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,260.72,25.804516129032258,22.71,29.173548387096773,27.470000000000002,28.8,77.8083870967742,0.49322580645161296,241.0793548387097,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,438.28,26.773548387096774,25.22290322580645,309.66,27.313666666666666,25.716333333333335,236.55,27.826451612903227,25.753225806451614,336.21999999999997,5.0,0
PH104305004,2012-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,353.81,25.196,22.790666666666667,28.079333333333334,26.648333333333333,28.15,81.79566666666666,0.6416666666666667,200.01633333333334,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,260.72,27.470000000000002,25.804516129032258,438.28,26.773548387096774,25.22290322580645,309.66,27.313666666666666,25.716333333333335,350.93666666666667,5.0,0
PH104305004,2012-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,197.78,25.370967741935484,22.71193548387097,28.466129032258067,27.019354838709678,28.37,82.41387096774193,0.44548387096774195,209.12935483870967,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,353.81,26.648333333333333,25.196,260.72,27.470000000000002,25.804516129032258,438.28,26.773548387096774,25.22290322580645,270.77,5.0,0
PH104305004,2012-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,143.28,25.620333333333335,22.554666666666666,29.133,27.516333333333332,29.24,83.58433333333333,0.33766666666666667,208.16566666666668,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,197.78,27.019354838709678,25.370967741935484,353.81,26.648333333333333,25.196,260.72,27.470000000000002,25.804516129032258,231.6233333333333,5.0,0
PH104305004,2012-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,192.25,25.63806451612903,22.693870967741937,29.148064516129033,27.414516129032258,28.9,81.99290322580646,0.5625806451612904,194.97290322580645,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,143.28,27.516333333333332,25.620333333333335,197.78,27.019354838709678,25.370967741935484,353.81,26.648333333333333,25.196,177.76999999999998,5.0,0
PH104305004,2013-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,305.31,24.885161290322582,22.77516129032258,27.463870967741936,26.306129032258063,28.3,87.19774193548388,0.802258064516129,145.49483870967742,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,192.25,27.414516129032258,25.63806451612903,143.28,27.516333333333332,25.620333333333335,197.78,27.019354838709678,25.370967741935484,213.61333333333332,5.0,0
PH104305004,2013-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,129.15,25.582142857142856,22.405714285714286,29.130357142857143,27.313214285714285,28.84,81.37464285714286,0.6717857142857142,217.6442857142857,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,305.31,26.306129032258063,24.885161290322582,192.25,27.414516129032258,25.63806451612903,143.28,27.516333333333332,25.620333333333335,208.9033333333333,5.0,0
PH104305004,2013-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,159.89,25.838387096774195,22.655161290322578,29.486451612903227,27.889032258064514,29.1,83.58290322580646,0.5212903225806451,240.1932258064516,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,129.15,27.313214285714285,25.582142857142856,305.31,26.306129032258063,24.885161290322582,192.25,27.414516129032258,25.63806451612903,198.11666666666665,5.0,0
PH104305004,2013-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,139.94,26.307333333333336,22.947,29.843,28.724333333333334,30.34,82.57866666666668,0.26633333333333337,245.765,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,159.89,27.889032258064514,25.838387096774195,129.15,27.313214285714285,25.582142857142856,305.31,26.306129032258063,24.885161290322582,142.9933333333333,5.0,0
PH104305004,2013-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,186.59,26.35483870967742,23.377741935483872,29.719354838709677,28.978709677419356,30.67,84.66258064516128,0.2887096774193549,235.0790322580645,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,139.94,28.724333333333334,26.307333333333336,159.89,27.889032258064514,25.838387096774195,129.15,27.313214285714285,25.582142857142856,162.13999999999996,5.0,0
PH104305004,2013-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,399.87,25.836000000000002,23.258666666666667,28.796,27.91466666666667,29.9,83.883,0.39066666666666666,188.59866666666667,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,186.59,28.978709677419356,26.35483870967742,139.94,28.724333333333334,26.307333333333336,159.89,27.889032258064514,25.838387096774195,242.1333333333333,5.0,0
PH104305004,2013-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,334.89,25.40064516129032,22.68903225806452,28.581290322580646,27.182580645161288,28.78,84.6416129032258,0.40548387096774197,204.92193548387095,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,399.87,27.91466666666667,25.836000000000002,186.59,28.978709677419356,26.35483870967742,139.94,28.724333333333334,26.307333333333336,307.1166666666666,5.0,0
PH104305004,2013-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,368.05,25.36935483870968,22.694193548387098,28.57741935483871,27.076451612903227,28.9,82.77548387096775,0.3741935483870968,198.72354838709677,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,334.89,27.182580645161288,25.40064516129032,399.87,27.91466666666667,25.836000000000002,186.59,28.978709677419356,26.35483870967742,367.6033333333333,5.0,0
PH104305004,2013-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,197.92,25.899,23.076666666666664,29.26066666666667,27.782333333333334,29.26,80.15233333333335,0.5206666666666667,230.78366666666668,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,368.05,27.076451612903227,25.36935483870968,334.89,27.182580645161288,25.40064516129032,399.87,27.91466666666667,25.836000000000002,300.28666666666663,5.0,0
PH104305004,2013-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,267.65,25.162258064516127,22.66516129032258,28.264193548387098,26.719032258064516,27.9,83.53612903225806,0.6019354838709677,202.26548387096776,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,197.92,27.782333333333334,25.899,368.05,27.076451612903227,25.36935483870968,334.89,27.182580645161288,25.40064516129032,277.8733333333333,5.0,0
PH104305004,2013-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,238.5,25.433333333333334,22.503666666666668,28.895333333333333,27.178,28.66,83.69566666666667,0.43200000000000005,192.13533333333334,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,267.65,26.719032258064516,25.162258064516127,197.92,27.782333333333334,25.899,368.05,27.076451612903227,25.36935483870968,234.68999999999997,5.0,0
PH104305004,2013-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Balubal,15.945,127.3,25.658709677419353,22.543548387096774,29.331935483870968,27.61193548387097,29.28,83.9767741935484,0.3096774193548387,205.10806451612905,0,0,2609.0,0.0001629632020139,0.8712346719934091,53.46204917592947,2608.9248046875,184.3950837787829,238.5,27.178,25.433333333333334,267.65,26.719032258064516,25.162258064516127,197.92,27.782333333333334,25.899,211.14999999999998,5.0,0
